part_num,part_name,catalog,section,display_order,source_category_id,source_category,material,representative_for,notes
2447,Headwear Accessory Visor For Standard Helmet,Figure Wearables,Headwear Accessories,10,72,Minifig Headwear Accessories,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
30090,Headwear Accessory Visor / Diver's Mask,Figure Wearables,Headwear Accessories,11,72,Minifig Headwear Accessories,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
30170,Headwear Accessory Glasses / Goggles,Figure Wearables,Headwear Accessories,12,72,Minifig Headwear Accessories,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
11255,Hair Long with Curls (Judge's Peruke),Figure Wearables,Hair,20,65,Minifig Headwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
12890,Hair Long Smooth,Figure Wearables,Hair,21,65,Minifig Headwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
13251,Hair Elaborate Knot Bun,Figure Wearables,Hair,22,65,Minifig Headwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
13784,Hair Long with Braided Pigtails,Figure Wearables,Hair,23,65,Minifig Headwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
15427,Hair Ponytail Off-center [Plain],Figure Wearables,Hair,24,65,Minifig Headwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
16816,"Hipwear Skirt, Long [10mm]",Figure Wearables,Hipwear,7,70,Minifig Hipwear,Cloth,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
24087,Minifig Hipwear Ruffled Ballerina Tutu [Plain],Figure Wearables,Hipwear,8,70,Minifig Hipwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
27145,Minifig Hipwear Utility Belt,Figure Wearables,Hipwear,9,70,Minifig Hipwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
32861,"Hipwear Skirt, Flared [Plain]",Figure Wearables,Hipwear,10,70,Minifig Hipwear,Cloth,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
8011,"Hipwear, Katana Holder / Scabbard",Figure Wearables,Hipwear,11,70,Minifig Hipwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
11097,"Minifig Neckwear Armour Shoulder Pads with 1 Stud on Front, 2 Studs on Back",Figure Wearables,"Neckwear, Armor & Packs",7,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
11260,Minifig Neckwear Armour with Square Shoulder Protection (Space) [Plain],Figure Wearables,"Neckwear, Armor & Packs",8,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
12610,Minifig Neckwear Turtle Shell with Horizontal and Diagonal Belt [Plain],Figure Wearables,"Neckwear, Armor & Packs",9,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
12897,Minifig Neckwear Backpack Skydiver,Figure Wearables,"Neckwear, Armor & Packs",10,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
15406,Minifig Neckwear Backpack with Horizontal Pin Hole,Figure Wearables,"Neckwear, Armor & Packs",11,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
15428,Minifig Neckwear Hood Folded Down,Figure Wearables,"Neckwear, Armor & Packs",12,71,Minifig Neckwear,Rubber,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
15501,"Minifig Neckwear Beard, Short",Figure Wearables,"Neckwear, Armor & Packs",13,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
15619,Minifig Neckwear Bandana (Ninjago),Figure Wearables,"Neckwear, Armor & Packs",14,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
18827,Minifig Neckwear Armor Space with Shoulder Protection and 2 Clips [Plain],Figure Wearables,"Neckwear, Armor & Packs",15,71,Minifig Neckwear,Plastic,,"Frozen 121-position wearable reconstruction; silhouette/wearable function retained, print/color/character permutations collapsed"
15210,Road Sign Clip-on 2 x 2 Square [Thick Open O Clip],Decorative & Specialty Elements,Flags & Signs,6,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
2038,Road Sign Round on Pole [Fabuland],Decorative & Specialty Elements,Flags & Signs,7,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
2525,Flag 6 x 4 with O-Clips,Decorative & Specialty Elements,Flags & Signs,8,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
30258,Road Sign Clip-on 2 x 2 Square,Decorative & Specialty Elements,Flags & Signs,9,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
30259,Road Sign Clip-on 2.2 x 2.667 Triangular,Decorative & Specialty Elements,Flags & Signs,10,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
30261,Road Sign Clip-on 2 x 2 Round,Decorative & Specialty Elements,Flags & Signs,11,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
30292,Flag 7 x 3 with Rod,Decorative & Specialty Elements,Flags & Signs,12,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3350,Road Sign Round,Decorative & Specialty Elements,Flags & Signs,13,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3351a,Road Sign Triangular Type 1,Decorative & Specialty Elements,Flags & Signs,14,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3897,Road Sign Wide Rectangle,Decorative & Specialty Elements,Flags & Signs,15,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
44676,Flag 2 x 2 Trapezoid with Flat Area between Clips,Decorative & Specialty Elements,Flags & Signs,16,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
4495a,Flag 4 x 1 Wavy [First Wave Left],Decorative & Specialty Elements,Flags & Signs,17,38,"Flags, Banners and Signs",Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
25895,"Web Effect, Half-Cone Shaped",Decorative & Specialty Elements,Webs,5,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
36083a,Web Effect Long and Narrow Bars at Both Ends,Decorative & Specialty Elements,Webs,6,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
36083b,Web Effect Handcuffs,Decorative & Specialty Elements,Webs,7,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
36083c,Web Effect Medium Bar on Back,Decorative & Specialty Elements,Webs,8,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
36083d,Web Effect Small Short Bar on Front and Back,Decorative & Specialty Elements,Webs,9,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
36083e,Web Effect Large Bar on Back Handles on Sides,Decorative & Specialty Elements,Webs,10,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
36083f,Web Effect Two Branches Bars on Each End,Decorative & Specialty Elements,Webs,11,74,Animal / Creature Accessories,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3473a,"Wave / Power Burst / Flame / Magic Spell Effect, Splash Stretched with Bar",Decorative & Specialty Elements,Flames & Fire,12,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3473b,"Wave / Power Burst / Flame / Magic Spell Effect, Splash Round with Bar",Decorative & Specialty Elements,Flames & Fire,13,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3473c,"Wave / Power Burst / Flame / Magic Spell Effect, Shirly Stream with 2 Bars",Decorative & Specialty Elements,Flames & Fire,14,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3473d,"Wave / Power Burst / Flame / Magic Spell Effect, Lightning Stream with 2 Bars",Decorative & Specialty Elements,Flames & Fire,15,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3473e,"Wave / Power Burst / Flame / Magic Spell Effect, Large Dish with Splash with Stud",Decorative & Specialty Elements,Flames & Fire,16,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
3473f,"Wave / Power Burst / Flame / Magic Spell Effect, Large Dish with Stud",Decorative & Specialty Elements,Flames & Fire,17,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
35032a,Wave / Power Burst / Flame Blaster with Handle,Decorative & Specialty Elements,Flames & Fire,18,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
35032b,"Wave / Power Burst / Flame, Bolt Large with Bar Ends",Decorative & Specialty Elements,Flames & Fire,19,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
35032c,"Wave / Power Burst / Flame, Bolt Small with Bar Ends",Decorative & Specialty Elements,Flames & Fire,20,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
35032d,"Wave / Power Burst / Flame, Bolt Spiral with Bar Ends",Decorative & Specialty Elements,Flames & Fire,21,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
35032e,"Wave / Power Burst / Flame, Shield Large with Bar End",Decorative & Specialty Elements,Flames & Fire,22,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
35032f,"Wave / Power Burst / Flame, Shield Small with Bar Ends",Decorative & Specialty Elements,Flames & Fire,23,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
11302,"Large Figure Weapon Accessory, Flame / Lightning Bolt with Axle Hole",Decorative & Specialty Elements,Flames & Fire,24,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
32558,"Large Figure Weapon Sword, Toa Flame 2 x 12 with Two Holes",Decorative & Specialty Elements,Flames & Fire,25,69,Energy Effects,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
32358,"Technic Disc 5 x 5 Notched, Flame [Plain]",Decorative & Specialty Elements,Flames & Fire,26,26,Technic Special,Plastic,,Frozen 69-position specialty reconstruction; positive generic ornament/effect identity required; Specialty is not a fallback
65416,Brake Disc 6 x 6,Steering & Suspension,CV Joints & Drive,11,29,Wheels and Tyres,Plastic,,Technical reconciliation v0.17; restored frozen steering addition
43464,"Technic, Steering Arm 3 x 4 T-Shape with 3 Pin Holes and 2 Axle Holes",Steering & Suspension,"Steering Arms, Racks & Geometry",23,55,Technic Beams Special,Plastic,,Technical reconciliation v0.17; restored frozen steering addition
85940,Technic Pin Connector Double with Bar [2 Holes],"Technic Axles, Pins & Connectors",Connectors,94,55,Technic Beams Special,Plastic,,Technical reconciliation v0.17; restored frozen connector addition. 90202 transferred out because clip identity dominates.
90202,Technic Pin Connector Round with 4 Clips,"Clips, Bars & Handles",Clips,19,12,Technic Connectors,Plastic,,Cross-catalog sanity v0.18; clip function dominates loose-part identity despite Technic source category.
15706,Wedge Plate 4 Stud 45° Angle Plate,Plates,Wedged,1,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
2419,Wedge Plate 3 x 6 Cut Corners,Plates,Wedged,2,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
24299,Wedge Plate 2 x 2 Left,Plates,Wedged,3,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
24307,Wedge Plate 2 x 2 Right,Plates,Wedged,4,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
2450,Wedge Plate 3 x 3 Cut Corner,Plates,Wedged,5,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
26601,Wedge Plate 2 x 2 Cut Corner,Plates,Wedged,6,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
30355,Wedge Plate 6 x 12 Left,Plates,Wedged,7,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
30356,Wedge Plate 6 x 12 Right,Plates,Wedged,8,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
30503,Wedge Plate 4 x 4 Cut Corner,Plates,Wedged,9,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
30504,Wedge Plate 8 x 8 Cut Corner,Plates,Wedged,10,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
32059,Wedge Plate 4 x 6 Cut Corners,Plates,Wedged,11,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3474,Wedge Plate 4 x 8 Tail,Plates,Wedged,12,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3544,"Wedge Plate 8 x 3, 8° Left",Plates,Wedged,13,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3545,"Wedge Plate 8 x 3, 8° Right",Plates,Wedged,14,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3585,"Wedge, Plate 7 x 12 Wing Right",Plates,Wedged,15,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3586,"Wedge, Plate 7 x 12 Wing Left",Plates,Wedged,16,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3933,Wedge Plate 8 x 4 Wing Left,Plates,Wedged,17,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3934,Wedge Plate 8 x 4 Wing Right with Stud Notch,Plates,Wedged,18,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3935,Wedge Plate 4 x 4 Wing Right,Plates,Wedged,19,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
3936,Wedge Plate 4 x 4 Wing Left,Plates,Wedged,20,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
41769,Wedge Plate 4 x 2 Right,Plates,Wedged,21,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
41770,Wedge Plate 4 x 2 Left,Plates,Wedged,22,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
43719,Wedge Plate 4 x 4 with 2 x 2 Cutout,Plates,Wedged,23,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
43722,Wedge Plate 3 x 2 Right,Plates,Wedged,24,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
43723,Wedge Plate 3 x 2 Left,Plates,Wedged,25,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
4475,"Wedge, Plate 8 x 8 with 4 x 4 Cutout",Plates,Wedged,26,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
47397,Wedge Plate 12 x 3 Left,Plates,Wedged,27,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
47398,Wedge Plate 12 x 3 Right,Plates,Wedged,28,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
47407,Wedge Plate 4 x 6,Plates,Wedged,29,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
48205,Wedge Plate 6 x 4 Right,Plates,Wedged,30,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
48208,Wedge Plate 6 x 4 Left,Plates,Wedged,31,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
50304,"Wedge Plate 8 x 3, 22° Right",Plates,Wedged,32,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
50305,"Wedge Plate 8 x 3, 22° Left",Plates,Wedged,33,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
51739,Wedge Plate 2 x 4,Plates,Wedged,34,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
54383,Wedge Plate 6 x 3 Right,Plates,Wedged,35,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
54384,Wedge Plate 6 x 3 Left,Plates,Wedged,36,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
6106,Wedge Plate 6 x 6 Cut Corner,Plates,Wedged,37,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
65426,Wedge Plate 2 x 4 27° Right,Plates,Wedged,38,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
65429,Wedge Plate 2 x 4 27° Left,Plates,Wedged,39,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
68297,Wedge Plate 4 x 8 Cut Corners,Plates,Wedged,40,49,Plates Wedged,Plastic,,v0.19 Wedged Plates reconstruction; distinct visible profile retained; boat-bow forms remain Transportation - Sea.
11399,Plate Special 4 x 4 with Clips Horizontal (thick open O clips),Plates,Special,39,9,Plates Special,Plastic,,v0.19 structural return from Clips; plate identity dominates clip/handle feature.
66961,Plate Special 2 x 2 with 4 Side Handles Closed Ends,Plates,Special,40,9,Plates Special,Plastic,,v0.19 structural return from Clips; plate identity dominates clip/handle feature.
66252,Plate Special 4 x 4 with Studs on Edges and Clips Horizontal,Plates,Special,41,9,Plates Special,Plastic,,v0.19 structural return from Clips; plate identity dominates clip/handle feature.
11211,Brick Special 1 x 2 with 2 Studs on 1 Side,Bricks,Special,1,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
14520,Brick Special 2 x 4 - 1 x 4 with 2 Recessed Studs and Thin Side Arches,Bricks,Special,2,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
15533,Brick Special 1 x 4 with Masonry Brick Profile,Bricks,Special,3,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
20310,Brick Special 1 x 1 with Scroll with Open Stud,Bricks,Special,4,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
22885,Brick Special 1 x 2 x 1 2/3 with 4 Studs on 1 Side,Bricks,Special,5,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
2434,Brick Special 2 x 4 x 2 with Studs on Sides,Bricks,Special,6,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
2458,Brick Special 1 x 2 with Pin,Bricks,Special,7,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
2653,Brick Special 1 x 4 with Groove,Bricks,Special,8,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
26597,Brick Special 1 x 2 with Vertical Closed Handle Inset from Edge,Bricks,Special,9,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
26604,Brick Special 1 x 1 with Studs on 2 Adjacent Sides,Bricks,Special,10,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
2877,Brick Special 1 x 2 with Grille,Bricks,Special,11,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
2921,Brick Special 1 x 1 with Handle,Bricks,Special,12,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
30136,Brick Special 1 x 2 Palisade [aka Log],Bricks,Special,13,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
30137,Brick Special 1 x 4 Palisade [aka Log],Bricks,Special,14,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
30236,Brick Special 1 x 2 with Handle,Bricks,Special,15,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
30414,Brick Special 1 x 4 with 4 Studs on One Side,Bricks,Special,16,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
3134a,Brick Special 1 x 2 with Cable Holding Rounded Cutout,Bricks,Special,17,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
32952,Brick Special 1 x 1 x 1 2/3 with Studs on 1 Side,Bricks,Special,18,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
34816,Brick Special 1 x 2 with Vertical Closed Handle on Edge,Bricks,Special,19,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
3581,Brick Special 1 x 1 x 2 with Shutter Holder,Bricks,Special,20,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
39789,Brick Special 2 x 4 with 3 Axle Holes,Bricks,Special,21,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4070,Brick Special 1 x 1 with Headlight,Bricks,Special,22,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4216,Brick Special 1 x 2 with Groove,Bricks,Special,23,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
44865,Brick Special 1 x 2 with Pin - Bottom Stud Holder,Bricks,Special,24,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4595,Brick Special 1 x 2 x 2/3 with Studs on Sides,Bricks,Special,25,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4729,"Brick Special 2 x 2 No Studs, Top Pin",Bricks,Special,26,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4730,Brick Special 2 x 2 with Pin and No Axle Hole,Bricks,Special,27,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4733,Brick Special 1 x 1 Studs on 4 Sides,Bricks,Special,28,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
47905,Brick Special 1 x 1 with Studs on 2 Sides,Bricks,Special,29,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
4920,Brick Special 1 x 2 with Rotation Joint Pin,Bricks,Special,30,5,Bricks Special,Plastic,,v0.20 Bricks Special reconstruction; dominant brick identity retained; stronger Bracket/Clip/Vehicle/Mechanical families excluded.
